transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
9963,2023-06-19,11:23:26,1,8,Hell's Kitchen,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
9964,2023-06-19,12:45:26,3,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
9964,2023-06-19,12:45:26,2,8,Hell's Kitchen,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
9965,2023-06-19,06:41:02,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
9966,2023-06-19,12:14:53,1,8,Hell's Kitchen,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
9967,2023-06-19,13:15:04,2,8,Hell's Kitchen,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
9967,2023-06-19,13:15:04,1,8,Hell's Kitchen,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
9968,2023-06-19,11:55:09,1,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
9969,2023-06-19,07:03:29,3,5,Lower Manhattan,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
9970,2023-06-19,08:48:26,1,3,Astoria,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
9970,2023-06-19,08:48:26,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
9970,2023-06-19,08:48:26,1,3,Astoria,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
9971,2023-06-19,12:09:54,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
9972,2023-06-19,16:31:48,1,5,Lower Manhattan,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
9973,2023-06-19,14:00:33,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
9974,2023-06-19,07:38:33,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
9975,2023-06-19,09:30:27,1,3,Astoria,12,3.75,Bakery,Pastry,Croissant
9976,2023-06-19,15:30:09,1,8,Hell's Kitchen,13,2.50,Bakery,Biscotti,Ginger Biscotti
9977,2023-06-19,13:39:29,1,8,Hell's Kitchen,13,2.50,Bakery,Biscotti,Ginger Biscotti
9978,2023-06-19,08:33:34,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
9979,2023-06-19,11:56:28,1,8,Hell's Kitchen,11,3.50,Bakery,Scone,Oatmeal Scone
9979,2023-06-19,11:56:28,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
9980,2023-06-19,12:30:04,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
9981,2023-06-19,16:51:34,2,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
9981,2023-06-19,16:51:34,2,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
9981,2023-06-19,16:51:34,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
9981,2023-06-19,16:51:34,2,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
9982,2023-06-19,12:14:04,1,8,Hell's Kitchen,20,0.80,Flavours,Regular syrup,Vanilla syrup
9983,2023-06-19,19:14:10,2,8,Hell's Kitchen,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
9984,2023-06-19,17:23:43,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
9985,2023-06-19,15:23:16,1,5,Lower Manhattan,13,2.50,Bakery,Biscotti,Ginger Biscotti
9986,2023-06-19,07:31:06,2,8,Hell's Kitchen,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
9986,2023-06-19,07:31:06,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
9987,2023-06-19,10:29:47,1,8,Hell's Kitchen,5,2.50,Coffee,Espresso,Espresso Shot
9988,2023-06-19,07:56:49,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
9989,2023-06-19,16:43:02,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
9989,2023-06-19,16:43:02,1,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
9990,2023-06-19,20:56:58,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
9990,2023-06-19,20:56:58,1,8,Hell's Kitchen,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
9991,2023-06-19,20:19:19,1,3,Astoria,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
9991,2023-06-19,20:19:19,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
9991,2023-06-19,20:19:19,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
9992,2023-06-19,18:41:45,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
9992,2023-06-19,18:41:45,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
9993,2023-06-19,07:46:27,1,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
9994,2023-06-19,09:01:57,1,3,Astoria,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
9994,2023-06-19,09:01:57,1,3,Astoria,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
9995,2023-06-19,07:30:01,1,5,Lower Manhattan,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
9996,2023-06-19,08:03:48,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
9996,2023-06-19,08:03:48,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
9997,2023-06-19,10:02:49,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
9998,2023-06-19,10:28:57,1,3,Astoria,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
9999,2023-06-19,06:21:56,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
10000,2023-06-19,07:03:34,1,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
10001,2023-06-19,13:26:00,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
10001,2023-06-19,13:26:00,1,8,Hell's Kitchen,19,10.00,Loose Tea,Black tea,Earl Grey Rg
10002,2023-06-19,16:35:30,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
10002,2023-06-19,16:35:30,1,5,Lower Manhattan,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
10002,2023-06-19,16:35:30,1,5,Lower Manhattan,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
10003,2023-06-19,14:54:26,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
10004,2023-06-19,07:40:16,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
10004,2023-06-19,07:40:16,1,5,Lower Manhattan,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
10005,2023-06-19,16:09:08,1,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
10006,2023-06-20,06:52:26,1,3,Astoria,19,10.00,Loose Tea,Black tea,Earl Grey Rg
10006,2023-06-20,06:52:26,1,3,Astoria,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
10006,2023-06-20,06:52:26,2,3,Astoria,4,4.50,Coffee,Espresso,Latte
10007,2023-06-20,11:54:52,1,8,Hell's Kitchen,13,2.50,Bakery,Biscotti,Ginger Biscotti
10008,2023-06-20,10:51:30,1,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
10009,2023-06-20,08:18:44,1,5,Lower Manhattan,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
10010,2023-06-20,11:44:40,1,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
10010,2023-06-20,11:44:40,1,8,Hell's Kitchen,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
10010,2023-06-20,11:44:40,2,8,Hell's Kitchen,5,2.50,Coffee,Espresso,Espresso Shot
10010,2023-06-20,11:44:40,1,8,Hell's Kitchen,12,3.75,Bakery,Pastry,Croissant
10011,2023-06-20,09:35:10,1,8,Hell's Kitchen,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
10011,2023-06-20,09:35:10,2,8,Hell's Kitchen,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
10012,2023-06-20,13:23:21,1,5,Lower Manhattan,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
10012,2023-06-20,13:23:21,1,5,Lower Manhattan,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
10013,2023-06-20,09:01:55,1,3,Astoria,20,0.80,Flavours,Regular syrup,Vanilla syrup
10014,2023-06-20,09:05:06,1,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
10014,2023-06-20,09:05:06,1,5,Lower Manhattan,5,2.50,Coffee,Espresso,Espresso Shot
10015,2023-06-20,11:39:21,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
10016,2023-06-20,10:42:39,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
10016,2023-06-20,10:42:39,2,3,Astoria,4,4.50,Coffee,Espresso,Latte
10017,2023-06-20,13:20:48,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
10018,2023-06-20,09:01:53,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
10018,2023-06-20,09:01:53,1,8,Hell's Kitchen,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
10019,2023-06-20,09:17:00,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
10020,2023-06-20,11:09:41,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
10020,2023-06-20,11:09:41,2,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
10021,2023-06-20,13:27:12,1,8,Hell's Kitchen,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
10021,2023-06-20,13:27:12,2,8,Hell's Kitchen,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
10021,2023-06-20,13:27:12,1,8,Hell's Kitchen,11,3.50,Bakery,Scone,Oatmeal Scone
10021,2023-06-20,13:27:12,1,8,Hell's Kitchen,20,0.80,Flavours,Regular syrup,Vanilla syrup
10022,2023-06-20,08:35:40,3,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
10022,2023-06-20,08:35:40,3,8,Hell's Kitchen,13,2.50,Bakery,Biscotti,Ginger Biscotti
10023,2023-06-20,15:14:38,1,3,Astoria,5,2.50,Coffee,Espresso,Espresso Shot
10024,2023-06-20,09:37:39,1,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
10024,2023-06-20,09:37:39,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
10025,2023-06-20,11:10:09,1,8,Hell's Kitchen,11,3.50,Bakery,Scone,Oatmeal Scone
10026,2023-06-20,10:49:32,2,3,Astoria,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
10026,2023-06-20,10:49:32,3,3,Astoria,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
10026,2023-06-20,10:49:32,1,3,Astoria,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
10026,2023-06-20,10:49:32,1,3,Astoria,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
10027,2023-06-20,11:28:22,1,3,Astoria,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
10027,2023-06-20,11:28:22,1,3,Astoria,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
10028,2023-06-20,11:04:02,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
10028,2023-06-20,11:04:02,1,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
10029,2023-06-20,12:39:14,1,3,Astoria,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
10030,2023-06-20,08:22:32,1,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
10031,2023-06-20,09:33:21,1,8,Hell's Kitchen,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
10031,2023-06-20,09:33:21,1,8,Hell's Kitchen,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
10032,2023-06-20,16:16:53,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
10033,2023-06-20,17:56:26,1,3,Astoria,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
10033,2023-06-20,17:56:26,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
10033,2023-06-20,17:56:26,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
10034,2023-06-20,10:04:33,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
10034,2023-06-20,10:04:33,1,5,Lower Manhattan,13,2.50,Bakery,Biscotti,Ginger Biscotti
10035,2023-06-20,06:03:15,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
10036,2023-06-20,19:29:40,1,5,Lower Manhattan,5,2.50,Coffee,Espresso,Espresso Shot
10037,2023-06-20,09:53:35,1,8,Hell's Kitchen,12,3.75,Bakery,Pastry,Croissant
10038,2023-06-20,10:48:02,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
10038,2023-06-20,10:48:02,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
10039,2023-06-20,09:22:46,1,8,Hell's Kitchen,13,2.50,Bakery,Biscotti,Ginger Biscotti
10040,2023-06-20,12:29:55,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
10040,2023-06-20,12:29:55,1,5,Lower Manhattan,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
10040,2023-06-20,12:29:55,1,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
10040,2023-06-20,12:29:55,3,5,Lower Manhattan,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
10041,2023-06-20,11:08:43,1,3,Astoria,5,2.50,Coffee,Espresso,Espresso Shot
10042,2023-06-20,10:34:32,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
10042,2023-06-20,10:34:32,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
10043,2023-06-20,07:12:12,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
10043,2023-06-20,07:12:12,1,3,Astoria,5,2.50,Coffee,Espresso,Espresso Shot
10043,2023-06-20,07:12:12,1,3,Astoria,20,0.80,Flavours,Regular syrup,Vanilla syrup
10044,2023-06-20,09:21:53,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
10045,2023-06-20,11:31:47,1,3,Astoria,3,3.75,Coffee,Espresso,Cappuccino
10045,2023-06-20,11:31:47,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
10045,2023-06-20,11:31:47,3,3,Astoria,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
10046,2023-06-20,06:18:03,1,5,Lower Manhattan,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
10046,2023-06-20,06:18:03,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
10047,2023-06-20,09:03:12,1,8,Hell's Kitchen,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
10047,2023-06-20,09:03:12,2,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
10047,2023-06-20,09:03:12,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
10048,2023-06-20,08:44:58,1,8,Hell's Kitchen,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
10048,2023-06-20,08:44:58,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
10049,2023-06-20,16:05:33,1,5,Lower Manhattan,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
10049,2023-06-20,16:05:33,1,5,Lower Manhattan,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
10049,2023-06-20,16:05:33,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
10050,2023-06-20,17:27:48,1,3,Astoria,3,3.75,Coffee,Espresso,Cappuccino
10050,2023-06-20,17:27:48,1,3,Astoria,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
10051,2023-06-20,12:32:45,3,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
10052,2023-06-20,13:21:06,1,8,Hell's Kitchen,19,10.00,Loose Tea,Black tea,Earl Grey Rg
10052,2023-06-20,13:21:06,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
10052,2023-06-20,13:21:06,2,8,Hell's Kitchen,5,2.50,Coffee,Espresso,Espresso Shot
10053,2023-06-20,15:26:27,1,5,Lower Manhattan,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
10054,2023-06-20,09:42:08,1,5,Lower Manhattan,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
10054,2023-06-20,09:42:08,1,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
10055,2023-06-20,09:36:39,1,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
10056,2023-06-20,11:37:32,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
10057,2023-06-20,13:55:00,3,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
10058,2023-06-20,13:24:58,1,3,Astoria,12,3.75,Bakery,Pastry,Croissant
10059,2023-06-20,19:57:58,1,8,Hell's Kitchen,5,2.50,Coffee,Espresso,Espresso Shot
10060,2023-06-20,14:21:01,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
10061,2023-06-20,08:08:21,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
10062,2023-06-20,19:23:47,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
10062,2023-06-20,19:23:47,2,3,Astoria,4,4.50,Coffee,Espresso,Latte
10063,2023-06-20,13:53:23,2,5,Lower Manhattan,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
10063,2023-06-20,13:53:23,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
10063,2023-06-20,13:53:23,1,5,Lower Manhattan,5,2.50,Coffee,Espresso,Espresso Shot
10064,2023-06-20,09:41:09,1,3,Astoria,12,3.75,Bakery,Pastry,Croissant
10064,2023-06-20,09:41:09,1,3,Astoria,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
10064,2023-06-20,09:41:09,1,3,Astoria,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
10064,2023-06-20,09:41:09,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
10065,2023-06-20,19:18:49,1,8,Hell's Kitchen,13,2.50,Bakery,Biscotti,Ginger Biscotti
10065,2023-06-20,19:18:49,2,8,Hell's Kitchen,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
10066,2023-06-20,11:42:52,1,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
10067,2023-06-20,07:35:38,1,3,Astoria,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
10068,2023-06-20,17:28:53,1,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
10069,2023-06-20,17:27:27,1,8,Hell's Kitchen,11,3.50,Bakery,Scone,Oatmeal Scone
10069,2023-06-20,17:27:27,1,8,Hell's Kitchen,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
10069,2023-06-20,17:27:27,1,8,Hell's Kitchen,17,45.00,Coffee beans,Premium Beans,Civet Cat
10070,2023-06-20,07:53:54,2,8,Hell's Kitchen,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
10070,2023-06-20,07:53:54,1,8,Hell's Kitchen,13,2.50,Bakery,Biscotti,Ginger Biscotti
10071,2023-06-20,13:10:05,1,3,Astoria,5,2.50,Coffee,Espresso,Espresso Shot
10072,2023-06-20,08:45:50,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
10073,2023-06-20,15:56:37,1,3,Astoria,3,3.75,Coffee,Espresso,Cappuccino
10074,2023-06-20,07:52:34,1,3,Astoria,3,3.75,Coffee,Espresso,Cappuccino
10074,2023-06-20,07:52:34,1,3,Astoria,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
10074,2023-06-20,07:52:34,2,3,Astoria,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
10075,2023-06-20,13:27:00,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
10076,2023-06-20,18:53:26,3,5,Lower Manhattan,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
10077,2023-06-20,06:58:58,1,3,Astoria,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
10078,2023-06-20,12:56:12,2,8,Hell's Kitchen,11,3.50,Bakery,Scone,Oatmeal Scone
10078,2023-06-20,12:56:12,1,8,Hell's Kitchen,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
10078,2023-06-20,12:56:12,1,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
10079,2023-06-20,07:18:31,1,3,Astoria,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
10080,2023-06-20,09:05:53,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
10081,2023-06-20,08:36:59,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
10082,2023-06-20,14:17:12,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
10082,2023-06-20,14:17:12,1,3,Astoria,12,3.75,Bakery,Pastry,Croissant
10083,2023-06-20,17:00:58,2,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
10083,2023-06-20,17:00:58,1,5,Lower Manhattan,5,2.50,Coffee,Espresso,Espresso Shot
10084,2023-06-20,08:44:22,2,5,Lower Manhattan,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
10084,2023-06-20,08:44:22,1,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
10085,2023-06-20,17:27:24,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
10085,2023-06-20,17:27:24,1,3,Astoria,12,3.75,Bakery,Pastry,Croissant
10085,2023-06-20,17:27:24,2,3,Astoria,13,2.50,Bakery,Biscotti,Ginger Biscotti
10085,2023-06-20,17:27:24,1,3,Astoria,20,0.80,Flavours,Regular syrup,Vanilla syrup
10086,2023-06-20,12:30:08,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
10087,2023-06-20,14:12:31,3,8,Hell's Kitchen,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
10088,2023-06-20,07:46:34,1,5,Lower Manhattan,13,2.50,Bakery,Biscotti,Ginger Biscotti
10088,2023-06-20,07:46:34,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
10089,2023-06-21,09:59:07,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
10089,2023-06-21,09:59:07,1,3,Astoria,20,0.80,Flavours,Regular syrup,Vanilla syrup
10090,2023-06-21,10:17:45,1,3,Astoria,20,0.80,Flavours,Regular syrup,Vanilla syrup
10091,2023-06-21,14:50:02,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
10092,2023-06-21,13:31:52,2,3,Astoria,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
10093,2023-06-21,10:35:43,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
10094,2023-06-21,06:18:34,1,8,Hell's Kitchen,11,3.50,Bakery,Scone,Oatmeal Scone
10095,2023-06-21,18:12:36,1,8,Hell's Kitchen,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
10096,2023-06-21,07:45:43,1,8,Hell's Kitchen,5,2.50,Coffee,Espresso,Espresso Shot
10097,2023-06-21,07:19:16,1,8,Hell's Kitchen,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
10098,2023-06-21,08:09:16,1,8,Hell's Kitchen,20,0.80,Flavours,Regular syrup,Vanilla syrup
10098,2023-06-21,08:09:16,1,8,Hell's Kitchen,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
10099,2023-06-21,16:31:16,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
10100,2023-06-21,09:38:24,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
10101,2023-06-21,15:13:29,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
10101,2023-06-21,15:13:29,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
10102,2023-06-21,13:10:17,2,8,Hell's Kitchen,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
10103,2023-06-21,11:55:03,1,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
10104,2023-06-21,14:25:08,1,8,Hell's Kitchen,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
10105,2023-06-21,18:13:40,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
10105,2023-06-21,18:13:40,1,3,Astoria,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
10105,2023-06-21,18:13:40,1,3,Astoria,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
10106,2023-06-21,16:54:20,1,8,Hell's Kitchen,13,2.50,Bakery,Biscotti,Ginger Biscotti
10107,2023-06-21,13:10:04,2,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
10108,2023-06-21,15:28:31,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
10109,2023-06-21,15:14:38,1,3,Astoria,12,3.75,Bakery,Pastry,Croissant
10110,2023-06-21,08:07:52,1,3,Astoria,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
10110,2023-06-21,08:07:52,1,3,Astoria,3,3.75,Coffee,Espresso,Cappuccino
10110,2023-06-21,08:07:52,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
10111,2023-06-21,08:13:26,1,8,Hell's Kitchen,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
10111,2023-06-21,08:13:26,2,8,Hell's Kitchen,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
10112,2023-06-21,06:44:12,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
10113,2023-06-21,09:38:25,1,3,Astoria,18,14.00,Branded,Clothing,Coffee Roastery Mug
10114,2023-06-21,11:42:52,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
